date,corrected,state
2020-06-01,0.6451299826689775,West Virginia
2020-06-01,0.627209705372617,Wisconsin
2020-06-01,0.4928076256499134,Wyoming
2020-06-08,0.6407625649913344,Alabama
2020-06-08,0.3285961871750433,Alaska
2020-06-08,0.7557712305025995,Arizona
2020-06-08,0.6489774696707105,Arkansas
2020-06-08,0.5421837088388214,California
2020-06-08,0.698266897746967,Colorado
2020-06-08,0.501109185441941,Connecticut
2020-06-08,0.8214904679376082,Delaware
2020-06-08,0.79684575389948,Florida
2020-06-08,0.8132755632582321,Georgia
2020-06-08,0.3285961871750433,Hawaii
2020-06-08,0.5339688041594453,Idaho
2020-06-08,0.6489774696707105,Illinois
2020-06-08,0.6654072790294626,Indiana
2020-06-08,0.4600346620450606,Iowa
2020-06-08,0.5421837088388214,Kansas
2020-06-08,0.60790294627383,Kentucky
2020-06-08,0.6818370883882148,Louisiana
2020-06-08,0.47646447140381276,Maine
2020-06-08,0.6325476603119583,Maryland
2020-06-08,0.5175389948006932,Massachusetts
2020-06-08,0.7229116117850952,Michigan
2020-06-08,0.5339688041594453,Minnesota
2020-06-08,0.6818370883882148,Mississippi
2020-06-08,0.6654072790294626,Missouri
2020-06-08,0.3614558058925476,Montana
2020-06-08,0.4271750433275563,Nebraska
2020-06-08,0.6325476603119583,Nevada
2020-06-08,0.599688041594454,New Hampshire
2020-06-08,0.5503986135181975,New Jersey
2020-06-08,0.5339688041594453,New Mexico
2020-06-08,0.4682495667244367,New York
2020-06-08,0.7393414211438474,North Carolina
2020-06-08,0.34502599653379545,North Dakota
2020-06-08,0.6900519930675909,Ohio
2020-06-08,0.5914731369150779,Oklahoma
2020-06-08,0.492894280762565,Oregon
2020-06-08,0.6736221837088388,Pennsylvania
2020-06-08,0.5832582322357018,Rhode Island
2020-06-08,0.8214904679376082,South Carolina
2020-06-08,0.402530329289428,South Dakota
2020-06-08,0.7146967071057192,Tennessee
2020-06-08,0.6900519930675909,Texas
2020-06-08,0.6161178509532063,Utah
2020-06-08,0.4271750433275563,Vermont
2020-06-08,0.6243327556325823,Virginia
2020-06-08,0.5503986135181975,Washington
2020-06-08,0.60790294627383,West Virginia
2020-06-08,0.5257538994800692,Wisconsin
2020-06-08,0.4682495667244367,Wyoming
2020-06-15,0.6462391681109185,Alabama
2020-06-15,0.2944887348353553,Alaska
2020-06-15,0.6625996533795494,Arizona
2020-06-15,0.5807972270363951,Arkansas
2020-06-15,0.4908145580589255,California
2020-06-15,0.6380589254766031,Colorado
2020-06-15,0.4908145580589255,Connecticut
2020-06-15,0.7362218370883882,Delaware
2020-06-15,0.7771230502599654,Florida
2020-06-15,0.7444020797227037,Georgia
2020-06-15,0.2944887348353553,Hawaii
2020-06-15,0.45809358752166374,Idaho
2020-06-15,0.597157712305026,Illinois
2020-06-15,0.6135181975736568,Indiana
2020-06-15,0.4335528596187175,Iowa
2020-06-15,0.48263431542461005,Kansas
2020-06-15,0.5480762564991335,Kentucky
2020-06-15,0.6298786828422877,Louisiana
2020-06-15,0.5071750433275563,Maine
2020-06-15,0.5807972270363951,Maryland
2020-06-15,0.5153552859618717,Massachusetts
2020-06-15,0.7035008665511265,Michigan
2020-06-15,0.48263431542461005,Minnesota
2020-06-15,0.6298786828422877,Mississippi
2020-06-15,0.5889774696707106,Missouri
2020-06-15,0.327209705372617,Montana
2020-06-15,0.3762911611785095,Nebraska
2020-06-15,0.6298786828422877,Nevada
2020-06-15,0.5807972270363951,New Hampshire
2020-06-15,0.5480762564991335,New Jersey
2020-06-15,0.5071750433275563,New Mexico
2020-06-15,0.48263431542461005,New York
2020-06-15,0.654419410745234,North Carolina
2020-06-15,0.3190294627383016,North Dakota
2020-06-15,0.6135181975736568,Ohio
2020-06-15,0.5562564991334489,Oklahoma
2020-06-15,0.5071750433275563,Oregon
2020-06-15,0.6135181975736568,Pennsylvania
2020-06-15,0.5889774696707106,Rhode Island
2020-06-15,0.8180242634315424,South Carolina
2020-06-15,0.3681109185441941,South Dakota
2020-06-15,0.654419410745234,Tennessee
2020-06-15,0.6707798960138648,Texas
2020-06-15,0.5644367417677643,Utah
2020-06-15,0.3762911611785095,Vermont
2020-06-15,0.5807972270363951,Virginia
2020-06-15,0.4908145580589255,Washington
2020-06-15,0.539896013864818,West Virginia
2020-06-15,0.4908145580589255,Wisconsin
2020-06-15,0.45809358752166374,Wyoming
2020-06-22,0.7475216637781629,Alabama
2020-06-22,0.3281802426343154,Alaska
2020-06-22,0.8204506065857885,Arizona
2020-06-22,0.6472443674176775,Arkansas
2020-06-22,0.5834315424610051,California
2020-06-22,0.7201733102253032,Colorado
2020-06-22,0.5925476603119583,Connecticut
2020-06-22,0.8842634315424609,Delaware
2020-06-22,0.9024956672443674,Florida
2020-06-22,0.8842634315424609,Georgia
2020-06-22,0.3008318890814558,Hawaii
2020-06-22,0.5105025996533795,Idaho
2020-06-22,0.7110571923743501,Illinois
2020-06-22,0.7110571923743501,Indiana
2020-06-22,0.5013864818024263,Iowa
2020-06-22,0.5469670710571923,Kansas
2020-06-22,0.6381282495667244,Kentucky
2020-06-22,0.6928249566724436,Louisiana
2020-06-22,0.5560831889081456,Maine
2020-06-22,0.7019410745233968,Maryland
2020-06-22,0.5834315424610051,Massachusetts
2020-06-22,0.8204506065857885,Michigan
2020-06-22,0.574315424610052,Minnesota
2020-06-22,0.665476603119584,Mississippi
2020-06-22,0.665476603119584,Missouri
2020-06-22,0.4011091854419411,Montana
2020-06-22,0.45580589254766024,Nebraska
2020-06-22,0.7201733102253032,Nevada
2020-06-22,0.6107798960138647,New Hampshire
2020-06-22,0.6745927209705372,New Jersey
2020-06-22,0.5834315424610051,New Mexico
2020-06-22,0.574315424610052,New York
2020-06-22,0.7657538994800693,North Carolina
2020-06-22,0.44668977469670706,North Dakota
2020-06-22,0.7110571923743501,Ohio
2020-06-22,0.6381282495667244,Oklahoma
2020-06-22,0.5651993067590987,Oregon
2020-06-22,0.7475216637781629,Pennsylvania
2020-06-22,0.6745927209705372,Rhode Island
2020-06-22,0.9116117850953205,South Carolina
2020-06-22,0.4375736568457539,South Dakota
2020-06-22,0.8022183708838821,Tennessee
2020-06-22,0.7110571923743501,Texas
2020-06-22,0.6290121317157711,Utah
2020-06-22,0.46492201039861347,Vermont
2020-06-22,0.6745927209705372,Virginia
2020-06-22,0.5834315424610051,Washington
2020-06-22,0.6472443674176775,West Virginia
2020-06-22,0.5834315424610051,Wisconsin
2020-06-22,0.5287348353552859,Wyoming
2020-06-29,0.81,Alabama
2020-06-29,0.4,Alaska
2020-06-29,0.84,Arizona
2020-06-29,0.75,Arkansas
2020-06-29,0.64,California
2020-06-29,0.83,Colorado
2020-06-29,0.63,Connecticut
2020-06-29,0.93,Delaware
2020-06-29,0.97,Florida
2020-06-29,0.99,Georgia
2020-06-29,0.38,Hawaii
2020-06-29,0.62,Idaho
2020-06-29,0.8,Illinois
2020-06-29,0.83,Indiana
2020-06-29,0.53,Iowa
2020-06-29,0.6000000000000001,Kansas
2020-06-29,0.7,Kentucky
2020-06-29,0.79,Louisiana
2020-06-29,0.5900000000000001,Maine
2020-06-29,0.82,Maryland
2020-06-29,0.65,Massachusetts
2020-06-29,0.8999999999999999,Michigan
2020-06-29,0.66,Minnesota
2020-06-29,0.74,Mississippi
2020-06-29,0.76,Missouri
2020-06-29,0.46,Montana
2020-06-29,0.51,Nebraska
2020-06-29,0.81,Nevada
2020-06-29,0.77,New Hampshire
2020-06-29,0.72,New Jersey
2020-06-29,0.63,New Mexico
2020-06-29,0.6000000000000001,New York
2020-06-29,0.93,North Carolina
2020-06-29,0.44,North Dakota
2020-06-29,0.85,Ohio
2020-06-29,0.74,Oklahoma
2020-06-29,0.65,Oregon
2020-06-29,0.81,Pennsylvania
2020-06-29,0.75,Rhode Island
2020-06-29,1.0,South Carolina
2020-06-29,0.5399999999999999,South Dakota
2020-06-29,0.83,Tennessee
2020-06-29,0.82,Texas
2020-06-29,0.73,Utah
2020-06-29,0.5599999999999999,Vermont
2020-06-29,0.79,Virginia
2020-06-29,0.65,Washington
2020-06-29,0.72,West Virginia
2020-06-29,0.66,Wisconsin
2020-06-29,0.64,Wyoming
2020-07-06,0.7552512998266898,Alabama
2020-07-06,0.31701906412478337,Alaska
2020-07-06,0.7366031195840556,Arizona
2020-07-06,0.708630849220104,Arkansas
2020-07-06,0.5780935875216638,California
2020-07-06,0.7459272097053727,Colorado
2020-07-06,0.5967417677642981,Connecticut
2020-07-06,0.9137608318890814,Delaware
2020-07-06,0.9137608318890814,Florida
2020-07-06,0.9324090121317158,Georgia
2020-07-06,0.31701906412478337,Hawaii
2020-07-06,0.5780935875216638,Idaho
2020-07-06,0.7459272097053727,Illinois
2020-07-06,0.7272790294627383,Indiana
2020-07-06,0.4848526863084922,Iowa
2020-07-06,0.5687694974003467,Kansas
2020-07-06,0.6340381282495667,Kentucky
2020-07-06,0.7552512998266898,Louisiana
2020-07-06,0.5780935875216638,Maine
2020-07-06,0.708630849220104,Maryland
2020-07-06,0.6340381282495667,Massachusetts
2020-07-06,0.8391681109185443,Michigan
2020-07-06,0.5967417677642981,Minnesota
2020-07-06,0.6993067590987868,Mississippi
2020-07-06,0.7459272097053727,Missouri
2020-07-06,0.41958405545927213,Montana
2020-07-06,0.4662045060658579,Nebraska
2020-07-06,0.764575389948007,Nevada
2020-07-06,0.652686308492201,New Hampshire
2020-07-06,0.6433622183708839,New Jersey
2020-07-06,0.6060658578856153,New Mexico
2020-07-06,0.5407972270363952,New York
2020-07-06,0.8391681109185443,North Carolina
2020-07-06,0.39161178509532063,North Dakota
2020-07-06,0.7366031195840556,Ohio
2020-07-06,0.652686308492201,Oklahoma
2020-07-06,0.5967417677642981,Oregon
2020-07-06,0.7366031195840556,Pennsylvania
2020-07-06,0.6620103986135182,Rhode Island
2020-07-06,0.9137608318890814,South Carolina
2020-07-06,0.4568804159445407,South Dakota
2020-07-06,0.8018717504332756,Tennessee
2020-07-06,0.7366031195840556,Texas
2020-07-06,0.652686308492201,Utah
2020-07-06,0.5035008665511266,Vermont
2020-07-06,0.6899826689774696,Virginia
2020-07-06,0.6153899480069324,Washington
2020-07-06,0.6433622183708839,West Virginia
2020-07-06,0.6060658578856153,Wisconsin
2020-07-06,0.5501213171577123,Wyoming
2020-07-13,0.6736221837088389,Alabama
2020-07-13,0.3325476603119584,Alaska
2020-07-13,0.6992027729636049,Arizona
2020-07-13,0.6395147313691508,Arkansas
2020-07-13,0.5457192374350087,California
2020-07-13,0.7333102253032929,Colorado
2020-07-13,0.5627729636048527,Connecticut
2020-07-13,0.8356325823223572,Delaware
2020-07-13,0.827105719237435,Florida
2020-07-13,0.8356325823223572,Georgia
2020-07-13,0.29844020797227033,Hawaii
2020-07-13,0.5627729636048527,Idaho
2020-07-13,0.6480415944540728,Illinois
2020-07-13,0.6821490467937609,Indiana
2020-07-13,0.46045060658578857,Iowa
2020-07-13,0.5116117850953207,Kansas
2020-07-13,0.6054072790294628,Kentucky
2020-07-13,0.6650953206239169,Louisiana
2020-07-13,0.5457192374350087,Maine
2020-07-13,0.6992027729636049,Maryland
2020-07-13,0.5798266897746968,Massachusetts
2020-07-13,0.7759445407279031,Michigan
2020-07-13,0.5201386481802426,Minnesota
2020-07-13,0.6565684575389948,Mississippi
2020-07-13,0.6650953206239169,Missouri
2020-07-13,0.44339688041594455,Montana
2020-07-13,0.43487001733102254,Nebraska
2020-07-13,0.6906759098786829,Nevada
2020-07-13,0.6309878682842288,New Hampshire
2020-07-13,0.6395147313691508,New Jersey
2020-07-13,0.5712998266897747,New Mexico
2020-07-13,0.5116117850953207,New York
2020-07-13,0.758890814558059,North Carolina
2020-07-13,0.3922357019064125,North Dakota
2020-07-13,0.6736221837088389,Ohio
2020-07-13,0.5798266897746968,Oklahoma
2020-07-13,0.5712998266897747,Oregon
2020-07-13,0.7162564991334489,Pennsylvania
2020-07-13,0.6139341421143848,Rhode Island
2020-07-13,0.8526863084922011,South Carolina
2020-07-13,0.46897746967071063,South Dakota
2020-07-13,0.7162564991334489,Tennessee
2020-07-13,0.6821490467937609,Texas
2020-07-13,0.6139341421143848,Utah
2020-07-13,0.46045060658578857,Vermont
2020-07-13,0.6565684575389948,Virginia
2020-07-13,0.5542461005199307,Washington
2020-07-13,0.6395147313691508,West Virginia
2020-07-13,0.5457192374350087,Wisconsin
2020-07-13,0.5116117850953207,Wyoming
2020-07-20,0.6736221837088388,Alabama
2020-07-20,0.3203812824956672,Alaska
2020-07-20,0.6571923743500866,Arizona
2020-07-20,0.6325476603119583,Arkansas
2020-07-20,0.5175389948006932,California
2020-07-20,0.7064818024263431,Colorado
2020-07-20,0.5339688041594453,Connecticut
2020-07-20,0.7639861351819757,Delaware
2020-07-20,0.7722010398613518,Florida
2020-07-20,0.8214904679376082,Georgia
2020-07-20,0.2628769497400346,Hawaii
2020-07-20,0.5093240901213171,Idaho
2020-07-20,0.6654072790294626,Illinois
2020-07-20,0.6243327556325823,Indiana
2020-07-20,0.43538994800693237,Iowa
2020-07-20,0.5093240901213171,Kansas
2020-07-20,0.5503986135181975,Kentucky
2020-07-20,0.6243327556325823,Louisiana
2020-07-20,0.5586135181975737,Maine
2020-07-20,0.6325476603119583,Maryland
2020-07-20,0.5586135181975737,Massachusetts
2020-07-20,0.7475563258232234,Michigan
2020-07-20,0.492894280762565,Minnesota
2020-07-20,0.6243327556325823,Mississippi
2020-07-20,0.599688041594454,Missouri
2020-07-20,0.4189601386481802,Montana
2020-07-20,0.45181975736568447,Nebraska
2020-07-20,0.6489774696707105,Nevada
2020-07-20,0.6407625649913344,New Hampshire
2020-07-20,0.60790294627383,New Jersey
2020-07-20,0.5093240901213171,New Mexico
2020-07-20,0.5257538994800692,New York
2020-07-20,0.7393414211438474,North Carolina
2020-07-20,0.3943154246100519,North Dakota
2020-07-20,0.6407625649913344,Ohio
2020-07-20,0.5503986135181975,Oklahoma
2020-07-20,0.5503986135181975,Oregon
2020-07-20,0.698266897746967,Pennsylvania
2020-07-20,0.6243327556325823,Rhode Island
2020-07-20,0.8214904679376082,South Carolina
2020-07-20,0.4107452339688041,South Dakota
2020-07-20,0.6900519930675909,Tennessee
2020-07-20,0.6489774696707105,Texas
2020-07-20,0.599688041594454,Utah
2020-07-20,0.492894280762565,Vermont
2020-07-20,0.6243327556325823,Virginia
2020-07-20,0.5503986135181975,Washington
2020-07-20,0.5832582322357018,West Virginia
2020-07-20,0.5339688041594453,Wisconsin
2020-07-20,0.5175389948006932,Wyoming
2020-07-27,0.6571923743500866,Alabama
2020-07-27,0.36603119584055455,Alaska
2020-07-27,0.6904679376083189,Arizona
2020-07-27,0.6239168110918545,Arkansas
2020-07-27,0.5407279029462738,California
2020-07-27,0.698786828422877,Colorado
2020-07-27,0.565684575389948,Connecticut
2020-07-27,0.8069324090121317,Delaware
2020-07-27,0.7819757365684574,Florida
2020-07-27,0.8318890814558059,Georgia
2020-07-27,0.29116117850953205,Hawaii
2020-07-27,0.4824956672443674,Idaho
2020-07-27,0.6571923743500866,Illinois
2020-07-27,0.6239168110918545,Indiana
2020-07-27,0.4741767764298093,Iowa
2020-07-27,0.5074523396880416,Kansas
2020-07-27,0.565684575389948,Kentucky
