date,corrected,state
2020-08-10,0.011428571428571429,Kentucky
2020-08-10,0.009142857142857142,Louisiana
2020-08-10,0.015085714285714286,Maine
2020-08-10,0.012342857142857142,Maryland
2020-08-10,0.01417142857142857,Massachusetts
2020-08-10,0.016,Michigan
2020-08-10,0.02377142857142857,Minnesota
2020-08-10,0.003657142857142857,Mississippi
2020-08-10,0.010514285714285714,Missouri
2020-08-10,0.013714285714285714,Montana
2020-08-10,0.009142857142857142,Nebraska
2020-08-10,0.013257142857142856,Nevada
2020-08-10,0.017828571428571426,New Hampshire
2020-08-10,0.010057142857142857,New Jersey
2020-08-10,0.008685714285714284,New Mexico
2020-08-10,0.008685714285714284,New York
2020-08-10,0.010971428571428571,North Carolina
2020-08-10,0.012342857142857142,North Dakota
2020-08-10,0.0096,Ohio
2020-08-10,0.010057142857142857,Oklahoma
2020-08-10,0.045714285714285714,Oregon
2020-08-10,0.010057142857142857,Pennsylvania
2020-08-10,0.0128,Rhode Island
2020-08-10,0.007771428571428571,South Carolina
2020-08-10,0.006857142857142857,South Dakota
2020-08-10,0.010514285714285714,Tennessee
2020-08-10,0.0096,Texas
2020-08-10,0.01417142857142857,Utah
2020-08-10,0.010514285714285714,Vermont
2020-08-10,0.0128,Virginia
2020-08-10,0.026057142857142855,Washington
2020-08-10,0.005942857142857142,West Virginia
2020-08-10,0.021028571428571428,Wisconsin
2020-08-10,0.019657142857142856,Wyoming
2020-08-17,0.006428571428571428,Alabama
2020-08-17,0.0,Alaska
2020-08-17,0.012428571428571428,Arizona
2020-08-17,0.010714285714285714,Arkansas
2020-08-17,0.012857142857142855,California
2020-08-17,0.018428571428571426,Colorado
2020-08-17,0.011571428571428571,Connecticut
2020-08-17,0.00857142857142857,Delaware
2020-08-17,0.009,Florida
2020-08-17,0.009857142857142858,Georgia
2020-08-17,0.010285714285714287,Hawaii
2020-08-17,0.024857142857142855,Idaho
2020-08-17,0.018428571428571426,Illinois
2020-08-17,0.01757142857142857,Indiana
2020-08-17,0.011571428571428571,Iowa
2020-08-17,0.014571428571428572,Kansas
2020-08-17,0.027,Kentucky
2020-08-17,0.014571428571428572,Louisiana
2020-08-17,0.009857142857142858,Maine
2020-08-17,0.011142857142857144,Maryland
2020-08-17,0.012428571428571428,Massachusetts
2020-08-17,0.013714285714285714,Michigan
2020-08-17,0.024857142857142855,Minnesota
2020-08-17,0.011142857142857144,Mississippi
2020-08-17,0.012428571428571428,Missouri
2020-08-17,0.011142857142857144,Montana
2020-08-17,0.014571428571428572,Nebraska
2020-08-17,0.00857142857142857,Nevada
2020-08-17,0.012,New Hampshire
2020-08-17,0.010285714285714287,New Jersey
2020-08-17,0.009,New Mexico
2020-08-17,0.013285714285714286,New York
2020-08-17,0.011571428571428571,North Carolina
2020-08-17,0.018428571428571426,North Dakota
2020-08-17,0.011142857142857144,Ohio
2020-08-17,0.010285714285714287,Oklahoma
2020-08-17,0.04285714285714286,Oregon
2020-08-17,0.014571428571428572,Pennsylvania
2020-08-17,0.012428571428571428,Rhode Island
2020-08-17,0.008142857142857143,South Carolina
2020-08-17,0.009428571428571429,South Dakota
2020-08-17,0.012428571428571428,Tennessee
2020-08-17,0.009,Texas
2020-08-17,0.015428571428571427,Utah
2020-08-17,0.005571428571428572,Vermont
2020-08-17,0.013714285714285714,Virginia
2020-08-17,0.024,Washington
2020-08-17,0.014142857142857141,West Virginia
2020-08-17,0.021857142857142856,Wisconsin
2020-08-17,0.013714285714285714,Wyoming
2020-08-24,0.018857142857142857,Alabama
2020-08-24,0.033428571428571426,Alaska
2020-08-24,0.030857142857142854,Arizona
2020-08-24,0.022285714285714287,Arkansas
2020-08-24,0.036,California
2020-08-24,0.03857142857142857,Colorado
2020-08-24,0.023142857142857142,Connecticut
2020-08-24,0.016285714285714285,Delaware
2020-08-24,0.022285714285714287,Florida
2020-08-24,0.026571428571428572,Georgia
2020-08-24,0.018,Hawaii
2020-08-24,0.024857142857142855,Idaho
2020-08-24,0.05142857142857142,Illinois
2020-08-24,0.030857142857142854,Indiana
2020-08-24,0.03257142857142857,Iowa
2020-08-24,0.02571428571428571,Kansas
2020-08-24,0.04971428571428571,Kentucky
2020-08-24,0.03685714285714285,Louisiana
2020-08-24,0.020571428571428574,Maine
2020-08-24,0.03,Maryland
2020-08-24,0.03428571428571428,Massachusetts
2020-08-24,0.028285714285714282,Michigan
2020-08-24,0.03428571428571428,Minnesota
2020-08-24,0.02142857142857143,Mississippi
2020-08-24,0.027428571428571427,Missouri
2020-08-24,0.024857142857142855,Montana
2020-08-24,0.03514285714285714,Nebraska
2020-08-24,0.037714285714285714,Nevada
2020-08-24,0.028285714285714282,New Hampshire
2020-08-24,0.027428571428571427,New Jersey
2020-08-24,0.018857142857142857,New Mexico
2020-08-24,0.026571428571428572,New York
2020-08-24,0.037714285714285714,North Carolina
2020-08-24,0.018857142857142857,North Dakota
2020-08-24,0.024,Ohio
2020-08-24,0.03,Oklahoma
2020-08-24,0.06942857142857142,Oregon
2020-08-24,0.03171428571428571,Pennsylvania
2020-08-24,0.027428571428571427,Rhode Island
2020-08-24,0.026571428571428572,South Carolina
2020-08-24,0.018857142857142857,South Dakota
2020-08-24,0.026571428571428572,Tennessee
2020-08-24,0.023142857142857142,Texas
2020-08-24,0.03514285714285714,Utah
2020-08-24,0.028285714285714282,Vermont
2020-08-24,0.030857142857142854,Virginia
2020-08-24,0.04371428571428571,Washington
2020-08-24,0.019714285714285715,West Virginia
2020-08-24,0.072,Wisconsin
2020-08-24,0.022285714285714287,Wyoming
2020-08-31,0.016571428571428574,Alabama
2020-08-31,0.008571428571428572,Alaska
2020-08-31,0.022285714285714287,Arizona
2020-08-31,0.013142857142857144,Arkansas
2020-08-31,0.021142857142857144,California
2020-08-31,0.019428571428571427,Colorado
2020-08-31,0.014285714285714285,Connecticut
2020-08-31,0.010285714285714287,Delaware
2020-08-31,0.016,Florida
2020-08-31,0.015428571428571427,Georgia
2020-08-31,0.029714285714285717,Hawaii
2020-08-31,0.02,Idaho
2020-08-31,0.017714285714285714,Illinois
2020-08-31,0.014857142857142859,Indiana
2020-08-31,0.018857142857142857,Iowa
2020-08-31,0.016571428571428574,Kansas
2020-08-31,0.036,Kentucky
2020-08-31,0.017142857142857144,Louisiana
2020-08-31,0.030285714285714287,Maine
2020-08-31,0.017714285714285714,Maryland
2020-08-31,0.019428571428571427,Massachusetts
2020-08-31,0.016,Michigan
2020-08-31,0.016,Minnesota
2020-08-31,0.010857142857142857,Mississippi
2020-08-31,0.018285714285714287,Missouri
2020-08-31,0.012,Montana
2020-08-31,0.011428571428571429,Nebraska
2020-08-31,0.018285714285714287,Nevada
2020-08-31,0.018285714285714287,New Hampshire
2020-08-31,0.013142857142857144,New Jersey
2020-08-31,0.013714285714285714,New Mexico
2020-08-31,0.020571428571428574,New York
2020-08-31,0.017142857142857144,North Carolina
2020-08-31,0.009714285714285713,North Dakota
2020-08-31,0.018285714285714287,Ohio
2020-08-31,0.014857142857142859,Oklahoma
2020-08-31,0.05714285714285714,Oregon
2020-08-31,0.017714285714285714,Pennsylvania
2020-08-31,0.010857142857142857,Rhode Island
2020-08-31,0.013142857142857144,South Carolina
2020-08-31,0.004571428571428572,South Dakota
2020-08-31,0.012,Tennessee
2020-08-31,0.013142857142857144,Texas
2020-08-31,0.012,Utah
2020-08-31,0.053142857142857144,Vermont
2020-08-31,0.021142857142857144,Virginia
2020-08-31,0.03428571428571429,Washington
2020-08-31,0.017714285714285714,West Virginia
2020-08-31,0.021714285714285714,Wisconsin
2020-08-31,0.013714285714285714,Wyoming
2020-09-07,0.015085714285714286,Alabama
2020-09-07,0.023314285714285714,Alaska
2020-09-07,0.02422857142857143,Arizona
2020-09-07,0.011885714285714284,Arkansas
2020-09-07,0.020114285714285713,California
2020-09-07,0.023314285714285714,Colorado
2020-09-07,0.014628571428571428,Connecticut
2020-09-07,0.016457142857142854,Delaware
2020-09-07,0.014628571428571428,Florida
2020-09-07,0.01417142857142857,Georgia
2020-09-07,0.020114285714285713,Hawaii
2020-09-07,0.014628571428571428,Idaho
2020-09-07,0.018285714285714284,Illinois
2020-09-07,0.016,Indiana
2020-09-07,0.015542857142857141,Iowa
2020-09-07,0.016457142857142854,Kansas
2020-09-07,0.016457142857142854,Kentucky
2020-09-07,0.014628571428571428,Louisiana
2020-09-07,0.02377142857142857,Maine
2020-09-07,0.018285714285714284,Maryland
2020-09-07,0.015542857142857141,Massachusetts
2020-09-07,0.02148571428571428,Michigan
2020-09-07,0.01737142857142857,Minnesota
2020-09-07,0.016457142857142854,Mississippi
2020-09-07,0.0192,Missouri
2020-09-07,0.0224,Montana
2020-09-07,0.02377142857142857,Nebraska
2020-09-07,0.0192,Nevada
2020-09-07,0.020114285714285713,New Hampshire
2020-09-07,0.011885714285714284,New Jersey
2020-09-07,0.03337142857142857,New Mexico
2020-09-07,0.023314285714285714,New York
2020-09-07,0.01737142857142857,North Carolina
2020-09-07,0.012342857142857142,North Dakota
2020-09-07,0.02057142857142857,Ohio
2020-09-07,0.017828571428571426,Oklahoma
2020-09-07,0.045714285714285714,Oregon
2020-09-07,0.026971428571428573,Pennsylvania
2020-09-07,0.011885714285714284,Rhode Island
2020-09-07,0.015085714285714286,South Carolina
2020-09-07,0.019657142857142856,South Dakota
2020-09-07,0.020114285714285713,Tennessee
2020-09-07,0.016,Texas
2020-09-07,0.015542857142857141,Utah
2020-09-07,0.043885714285714285,Vermont
2020-09-07,0.020114285714285713,Virginia
2020-09-07,0.027885714285714285,Washington
2020-09-07,0.0192,West Virginia
2020-09-07,0.01874285714285714,Wisconsin
2020-09-07,0.01737142857142857,Wyoming
2020-09-14,0.012,Alabama
2020-09-14,0.0116,Alaska
2020-09-14,0.0272,Arizona
2020-09-14,0.0196,Arkansas
2020-09-14,0.0252,California
2020-09-14,0.0252,Colorado
2020-09-14,0.0272,Connecticut
2020-09-14,0.0292,Delaware
2020-09-14,0.0216,Florida
2020-09-14,0.0212,Georgia
2020-09-14,0.022,Hawaii
2020-09-14,0.018,Idaho
2020-09-14,0.0292,Illinois
2020-09-14,0.0124,Indiana
2020-09-14,0.0192,Iowa
2020-09-14,0.018,Kansas
2020-09-14,0.0312,Kentucky
2020-09-14,0.0276,Louisiana
2020-09-14,0.0268,Maine
2020-09-14,0.0284,Maryland
2020-09-14,0.0132,Massachusetts
2020-09-14,0.0176,Michigan
2020-09-14,0.0272,Minnesota
2020-09-14,0.0144,Mississippi
2020-09-14,0.0304,Missouri
2020-09-14,0.0104,Montana
2020-09-14,0.0268,Nebraska
2020-09-14,0.0196,Nevada
2020-09-14,0.0112,New Hampshire
2020-09-14,0.0188,New Jersey
2020-09-14,0.03,New Mexico
2020-09-14,0.0292,New York
2020-09-14,0.0264,North Carolina
2020-09-14,0.0384,North Dakota
2020-09-14,0.0232,Ohio
2020-09-14,0.0248,Oklahoma
2020-09-14,0.0316,Oregon
2020-09-14,0.0352,Pennsylvania
2020-09-14,0.0332,Rhode Island
2020-09-14,0.0272,South Carolina
2020-09-14,0.0312,South Dakota
2020-09-14,0.0224,Tennessee
2020-09-14,0.0192,Texas
2020-09-14,0.0288,Utah
2020-09-14,0.0316,Vermont
2020-09-14,0.0284,Virginia
2020-09-14,0.024,Washington
2020-09-14,0.0224,West Virginia
2020-09-14,0.0252,Wisconsin
2020-09-14,0.0344,Wyoming
2020-09-21,0.010314285714285715,Alabama
2020-09-21,0.004885714285714286,Alaska
2020-09-21,0.014657142857142858,Arizona
2020-09-21,0.0114,Arkansas
2020-09-21,0.022257142857142857,California
2020-09-21,0.015742857142857145,Colorado
2020-09-21,0.010857142857142859,Connecticut
2020-09-21,0.014114285714285715,Delaware
2020-09-21,0.014114285714285715,Florida
2020-09-21,0.013571428571428573,Georgia
2020-09-21,0.010857142857142859,Hawaii
2020-09-21,0.011942857142857142,Idaho
2020-09-21,0.019,Illinois
2020-09-21,0.017371428571428572,Indiana
2020-09-21,0.008142857142857143,Iowa
2020-09-21,0.008142857142857143,Kansas
2020-09-21,0.05428571428571429,Kentucky
2020-09-21,0.0114,Louisiana
2020-09-21,0.015742857142857145,Maine
2020-09-21,0.016285714285714285,Maryland
2020-09-21,0.019,Massachusetts
2020-09-21,0.014657142857142858,Michigan
2020-09-21,0.013028571428571428,Minnesota
2020-09-21,0.010314285714285715,Mississippi
2020-09-21,0.013028571428571428,Missouri
2020-09-21,0.00922857142857143,Montana
2020-09-21,0.004885714285714286,Nebraska
2020-09-21,0.023885714285714284,Nevada
2020-09-21,0.014657142857142858,New Hampshire
2020-09-21,0.013571428571428573,New Jersey
2020-09-21,0.013028571428571428,New Mexico
2020-09-21,0.0152,New York
2020-09-21,0.017914285714285712,North Carolina
2020-09-21,0.010314285714285715,North Dakota
2020-09-21,0.013571428571428573,Ohio
2020-09-21,0.011942857142857142,Oklahoma
2020-09-21,0.030942857142857143,Oregon
2020-09-21,0.016828571428571432,Pennsylvania
2020-09-21,0.008685714285714286,Rhode Island
2020-09-21,0.012485714285714286,South Carolina
2020-09-21,0.0076,South Dakota
2020-09-21,0.014114285714285715,Tennessee
2020-09-21,0.0114,Texas
2020-09-21,0.010314285714285715,Utah
2020-09-21,0.00922857142857143,Vermont
2020-09-21,0.013571428571428573,Virginia
2020-09-21,0.0266,Washington
2020-09-21,0.006514285714285714,West Virginia
2020-09-21,0.015742857142857145,Wisconsin
2020-09-21,0.017914285714285712,Wyoming
2020-09-28,0.014485714285714286,Alabama
2020-09-28,0.0104,Alaska
2020-09-28,0.014114285714285715,Arizona
2020-09-28,0.005942857142857143,Arkansas
2020-09-28,0.022285714285714287,California
2020-09-28,0.011142857142857144,Colorado
2020-09-28,0.012257142857142857,Connecticut
2020-09-28,0.01745714285714286,Delaware
2020-09-28,0.011142857142857144,Florida
2020-09-28,0.011142857142857144,Georgia
2020-09-28,0.0182,Hawaii
2020-09-28,0.009285714285714286,Idaho
2020-09-28,0.011885714285714286,Illinois
2020-09-28,0.011514285714285715,Indiana
2020-09-28,0.005942857142857143,Iowa
2020-09-28,0.011514285714285715,Kansas
2020-09-28,0.022285714285714287,Kentucky
2020-09-28,0.024885714285714285,Louisiana
2020-09-28,0.015228571428571428,Maine
2020-09-28,0.0156,Maryland
2020-09-28,0.016342857142857145,Massachusetts
2020-09-28,0.0182,Michigan
2020-09-28,0.010771428571428572,Minnesota
2020-09-28,0.009285714285714286,Mississippi
2020-09-28,0.011514285714285715,Missouri
2020-09-28,0.006314285714285715,Montana
2020-09-28,0.008914285714285713,Nebraska
2020-09-28,0.023771428571428572,Nevada
2020-09-28,0.014114285714285715,New Hampshire
2020-09-28,0.012257142857142857,New Jersey
2020-09-28,0.015971428571428574,New Mexico
2020-09-28,0.016342857142857145,New York
2020-09-28,0.013,North Carolina
2020-09-28,0.008171428571428573,North Dakota
2020-09-28,0.016342857142857145,Ohio
2020-09-28,0.01262857142857143,Oklahoma
2020-09-28,0.02525714285714286,Oregon
2020-09-28,0.013,Pennsylvania
2020-09-28,0.011514285714285715,Rhode Island
2020-09-28,0.011885714285714286,South Carolina
2020-09-28,0.008171428571428573,South Dakota
2020-09-28,0.013742857142857145,Tennessee
2020-09-28,0.013,Texas
2020-09-28,0.012257142857142857,Utah
2020-09-28,0.037142857142857144,Vermont
2020-09-28,0.015971428571428574,Virginia
2020-09-28,0.0234,Washington
2020-09-28,0.004085714285714286,West Virginia
2020-09-28,0.013742857142857145,Wisconsin
2020-09-28,0.012257142857142857,Wyoming
2020-10-05,0.007285714285714286,Alabama
2020-10-05,0.025285714285714286,Alaska
2020-10-05,0.010285714285714287,Arizona
2020-10-05,0.006428571428571428,Arkansas
2020-10-05,0.018,California
2020-10-05,0.018857142857142857,Colorado
2020-10-05,0.011142857142857144,Connecticut
2020-10-05,0.009,Delaware
2020-10-05,0.009857142857142858,Florida
2020-10-05,0.007285714285714286,Georgia
2020-10-05,0.015,Hawaii
2020-10-05,0.007285714285714286,Idaho
2020-10-05,0.010714285714285714,Illinois
2020-10-05,0.010285714285714287,Indiana
2020-10-05,0.008142857142857143,Iowa
2020-10-05,0.011571428571428571,Kansas
2020-10-05,0.013285714285714286,Kentucky
2020-10-05,0.010285714285714287,Louisiana
2020-10-05,0.012,Maine
2020-10-05,0.009,Maryland
2020-10-05,0.009428571428571429,Massachusetts
2020-10-05,0.009428571428571429,Michigan
2020-10-05,0.018428571428571426,Minnesota
2020-10-05,0.006857142857142857,Mississippi
2020-10-05,0.009857142857142858,Missouri
2020-10-05,0.0,Montana
2020-10-05,0.0034285714285714284,Nebraska
2020-10-05,0.011571428571428571,Nevada
2020-10-05,0.012428571428571428,New Hampshire
2020-10-05,0.0077142857142857135,New Jersey
2020-10-05,0.008142857142857143,New Mexico
2020-10-05,0.016285714285714285,New York
2020-10-05,0.009428571428571429,North Carolina
2020-10-05,0.009857142857142858,North Dakota
2020-10-05,0.0077142857142857135,Ohio
2020-10-05,0.008142857142857143,Oklahoma
2020-10-05,0.022714285714285715,Oregon
2020-10-05,0.009428571428571429,Pennsylvania
2020-10-05,0.009,Rhode Island
2020-10-05,0.011142857142857144,South Carolina
2020-10-05,0.012428571428571428,South Dakota
2020-10-05,0.010285714285714287,Tennessee
2020-10-05,0.010285714285714287,Texas
2020-10-05,0.012428571428571428,Utah
2020-10-05,0.014571428571428572,Vermont
2020-10-05,0.014142857142857141,Virginia
2020-10-05,0.018428571428571426,Washington
2020-10-05,0.009857142857142858,West Virginia
2020-10-05,0.04285714285714286,Wisconsin
2020-10-05,0.018857142857142857,Wyoming
2020-10-12,0.012342857142857142,Alabama
2020-10-12,0.008685714285714284,Alaska
2020-10-12,0.008685714285714284,Arizona
2020-10-12,0.0018285714285714285,Arkansas
2020-10-12,0.015542857142857141,California
2020-10-12,0.016457142857142854,Colorado
2020-10-12,0.010971428571428571,Connecticut
2020-10-12,0.004571428571428571,Delaware
2020-10-12,0.008228571428571427,Florida
2020-10-12,0.005942857142857142,Georgia
2020-10-12,0.009142857142857142,Hawaii
2020-10-12,0.010514285714285714,Idaho
2020-10-12,0.008228571428571427,Illinois
2020-10-12,0.007771428571428571,Indiana
2020-10-12,0.0064,Iowa
2020-10-12,0.008228571428571427,Kansas
2020-10-12,0.007314285714285714,Kentucky
2020-10-12,0.0032,Louisiana
2020-10-12,0.010971428571428571,Maine
2020-10-12,0.015542857142857141,Maryland
2020-10-12,0.011885714285714284,Massachusetts
2020-10-12,0.010514285714285714,Michigan
2020-10-12,0.009142857142857142,Minnesota
2020-10-12,0.007314285714285714,Mississippi
2020-10-12,0.008228571428571427,Missouri
2020-10-12,0.005028571428571428,Montana
2020-10-12,0.005028571428571428,Nebraska
2020-10-12,0.010057142857142857,Nevada
2020-10-12,0.0064,New Hampshire
2020-10-12,0.0096,New Jersey
2020-10-12,0.01417142857142857,New Mexico
2020-10-12,0.011428571428571429,New York
2020-10-12,0.008685714285714284,North Carolina
2020-10-12,0.0064,North Dakota
2020-10-12,0.0064,Ohio
2020-10-12,0.0064,Oklahoma
2020-10-12,0.013257142857142856,Oregon
2020-10-12,0.009142857142857142,Pennsylvania
2020-10-12,0.021028571428571428,Rhode Island
2020-10-12,0.007771428571428571,South Carolina
2020-10-12,0.0128,South Dakota
2020-10-12,0.007314285714285714,Tennessee
2020-10-12,0.008685714285714284,Texas
2020-10-12,0.010971428571428571,Utah
2020-10-12,0.007771428571428571,Vermont
2020-10-12,0.0096,Virginia
2020-10-12,0.012342857142857142,Washington
2020-10-12,0.0032,West Virginia
2020-10-12,0.007771428571428571,Wisconsin
2020-10-12,0.0,Wyoming
2020-10-19,0.012342857142857143,Alabama
2020-10-19,0.0,Alaska
2020-10-19,0.012342857142857143,Arizona
2020-10-19,0.008485714285714286,Arkansas
2020-10-19,0.02082857142857143,California
2020-10-19,0.013885714285714286,Colorado
2020-10-19,0.015428571428571427,Connecticut
2020-10-19,0.0162,Delaware
2020-10-19,0.013114285714285714,Florida
2020-10-19,0.0162,Georgia
2020-10-19,0.018514285714285712,Hawaii
2020-10-19,0.015428571428571427,Idaho
2020-10-19,0.02082857142857143,Illinois
2020-10-19,0.0077142857142857135,Indiana
2020-10-19,0.012342857142857143,Iowa
2020-10-19,0.0108,Kansas
2020-10-19,0.017742857142857144,Kentucky
2020-10-19,0.018514285714285712,Louisiana
2020-10-19,0.019285714285714285,Maine
2020-10-19,0.028542857142857144,Maryland
2020-10-19,0.019285714285714285,Massachusetts
2020-10-19,0.015428571428571427,Michigan
2020-10-19,0.015428571428571427,Minnesota
2020-10-19,0.006942857142857143,Mississippi
2020-10-19,0.011571428571428573,Missouri
2020-10-19,0.0,Montana
2020-10-19,0.0077142857142857135,Nebraska
2020-10-19,0.010028571428571428,Nevada
2020-10-19,0.01697142857142857,New Hampshire
2020-10-19,0.019285714285714285,New Jersey
2020-10-19,0.020057142857142857,New Mexico
2020-10-19,0.020057142857142857,New York
2020-10-19,0.012342857142857143,North Carolina
2020-10-19,0.0108,North Dakota
2020-10-19,0.014657142857142858,Ohio
2020-10-19,0.013114285714285714,Oklahoma
2020-10-19,0.024685714285714287,Oregon
2020-10-19,0.015428571428571427,Pennsylvania
2020-10-19,0.07714285714285714,Rhode Island
2020-10-19,0.010028571428571428,South Carolina
2020-10-19,0.0,South Dakota
2020-10-19,0.010028571428571428,Tennessee
2020-10-19,0.013885714285714286,Texas
2020-10-19,0.012342857142857143,Utah
2020-10-19,0.013114285714285714,Vermont
2020-10-19,0.0216,Virginia
2020-10-19,0.06788571428571429,Washington
2020-10-19,0.013885714285714286,West Virginia
2020-10-19,0.015428571428571427,Wisconsin
2020-10-19,0.0,Wyoming
2020-10-26,0.011885714285714286,Alabama
2020-10-26,0.021542857142857145,Alaska
2020-10-26,0.024514285714285714,Arizona
2020-10-26,0.017085714285714287,Arkansas
2020-10-26,0.03194285714285715,California
2020-10-26,0.03268571428571429,Colorado
2020-10-26,0.030457142857142856,Connecticut
2020-10-26,0.017828571428571426,Delaware
2020-10-26,0.022285714285714287,Florida
2020-10-26,0.02748571428571429,Georgia
2020-10-26,0.02302857142857143,Hawaii
2020-10-26,0.037885714285714286,Idaho
2020-10-26,0.03491428571428572,Illinois
2020-10-26,0.02302857142857143,Indiana
2020-10-26,0.018571428571428572,Iowa
2020-10-26,0.014114285714285715,Kansas
2020-10-26,0.0208,Kentucky
2020-10-26,0.016342857142857145,Louisiana
2020-10-26,0.023771428571428572,Maine
2020-10-26,0.04531428571428572,Maryland
2020-10-26,0.03491428571428572,Massachusetts
2020-10-26,0.03194285714285715,Michigan
2020-10-26,0.02302857142857143,Minnesota
2020-10-26,0.013371428571428572,Mississippi
2020-10-26,0.020057142857142857,Missouri
2020-10-26,0.03862857142857143,Montana
2020-10-26,0.033428571428571426,Nebraska
2020-10-26,0.023771428571428572,Nevada
2020-10-26,0.01262857142857143,New Hampshire
2020-10-26,0.03565714285714285,New Jersey
2020-10-26,0.03565714285714285,New Mexico
2020-10-26,0.03862857142857143,New York
2020-10-26,0.04234285714285715,North Carolina
2020-10-26,0.016342857142857145,North Dakota
2020-10-26,0.026742857142857145,Ohio
2020-10-26,0.023771428571428572,Oklahoma
2020-10-26,0.04531428571428572,Oregon
2020-10-26,0.06908571428571429,Pennsylvania
2020-10-26,0.07057142857142858,Rhode Island
2020-10-26,0.01262857142857143,South Carolina
2020-10-26,0.0156,South Dakota
2020-10-26,0.02525714285714286,Tennessee
2020-10-26,0.02302857142857143,Texas
2020-10-26,0.02525714285714286,Utah
2020-10-26,0.020057142857142857,Vermont
2020-10-26,0.03862857142857143,Virginia
2020-10-26,0.06017142857142858,Washington
2020-10-26,0.008171428571428573,West Virginia
2020-10-26,0.014857142857142859,Wisconsin
2020-10-26,0.02525714285714286,Wyoming
2020-11-02,0.011657142857142856,Alabama
2020-11-02,0.009714285714285713,Alaska
2020-11-02,0.03691428571428571,Arizona
2020-11-02,0.012142857142857141,Arkansas
2020-11-02,0.028657142857142857,California
2020-11-02,0.038857142857142854,Colorado
2020-11-02,0.013114285714285714,Connecticut
2020-11-02,0.0306,Delaware
2020-11-02,0.019428571428571427,Florida
2020-11-02,0.020885714285714282,Georgia
2020-11-02,0.017,Hawaii
2020-11-02,0.016514285714285714,Idaho
2020-11-02,0.031085714285714282,Illinois
2020-11-02,0.017485714285714285,Indiana
2020-11-02,0.017485714285714285,Iowa
2020-11-02,0.019914285714285714,Kansas
2020-11-02,0.018942857142857143,Kentucky
2020-11-02,0.009714285714285713,Louisiana
2020-11-02,0.017,Maine
2020-11-02,0.023799999999999998,Maryland
2020-11-02,0.02671428571428571,Massachusetts
2020-11-02,0.029628571428571428,Michigan
2020-11-02,0.04614285714285714,Minnesota
2020-11-02,0.008742857142857142,Mississippi
2020-11-02,0.017485714285714285,Missouri
2020-11-02,0.019914285714285714,Montana
2020-11-02,0.015057142857142856,Nebraska
2020-11-02,0.03302857142857143,Nevada
2020-11-02,0.034485714285714286,New Hampshire
2020-11-02,0.022828571428571427,New Jersey
2020-11-02,0.02137142857142857,New Mexico
2020-11-02,0.027685714285714282,New York
2020-11-02,0.025257142857142856,North Carolina
2020-11-02,0.01117142857142857,North Dakota
2020-11-02,0.01457142857142857,Ohio
2020-11-02,0.017,Oklahoma
2020-11-02,0.048571428571428564,Oregon
2020-11-02,0.02574285714285714,Pennsylvania
2020-11-02,0.013114285714285714,Rhode Island
2020-11-02,0.018942857142857143,South Carolina
2020-11-02,0.01457142857142857,South Dakota
2020-11-02,0.025257142857142856,Tennessee
2020-11-02,0.019914285714285714,Texas
2020-11-02,0.0306,Utah
2020-11-02,0.03642857142857143,Vermont
2020-11-02,0.023799999999999998,Virginia
2020-11-02,0.04274285714285714,Washington
2020-11-02,0.020399999999999998,West Virginia
2020-11-02,0.024285714285714282,Wisconsin
2020-11-02,0.016514285714285714,Wyoming
2020-11-09,0.002857142857142857,Alabama
2020-11-09,0.009142857142857144,Alaska
2020-11-09,0.0054285714285714284,Arizona
2020-11-09,0.0017142857142857142,Arkansas
2020-11-09,0.004571428571428572,California
2020-11-09,0.003142857142857143,Colorado
2020-11-09,0.002857142857142857,Connecticut
2020-11-09,0.0051428571428571435,Delaware
2020-11-09,0.0037142857142857147,Florida
2020-11-09,0.004857142857142857,Georgia
2020-11-09,0.004571428571428572,Hawaii
2020-11-09,0.002,Idaho
2020-11-09,0.0034285714285714284,Illinois
2020-11-09,0.005714285714285714,Indiana
2020-11-09,0.002285714285714286,Iowa
2020-11-09,0.003142857142857143,Kansas
2020-11-09,0.0051428571428571435,Kentucky
2020-11-09,0.002857142857142857,Louisiana
2020-11-09,0.006285714285714286,Maine
2020-11-09,0.008571428571428572,Maryland
2020-11-09,0.0051428571428571435,Massachusetts
2020-11-09,0.0051428571428571435,Michigan
2020-11-09,0.004571428571428572,Minnesota
2020-11-09,0.0034285714285714284,Mississippi
2020-11-09,0.004,Missouri
2020-11-09,0.0,Montana
2020-11-09,0.0034285714285714284,Nebraska
2020-11-09,0.0037142857142857147,Nevada
2020-11-09,0.0014285714285714286,New Hampshire
2020-11-09,0.005714285714285714,New Jersey
2020-11-09,0.004857142857142857,New Mexico
2020-11-09,0.004571428571428572,New York
2020-11-09,0.0051428571428571435,North Carolina
2020-11-09,0.002857142857142857,North Dakota
2020-11-09,0.004285714285714286,Ohio
2020-11-09,0.004,Oklahoma
2020-11-09,0.007428571428571429,Oregon
2020-11-09,0.0051428571428571435,Pennsylvania
2020-11-09,0.004857142857142857,Rhode Island
2020-11-09,0.002857142857142857,South Carolina
2020-11-09,0.0054285714285714284,South Dakota
2020-11-09,0.0037142857142857147,Tennessee
2020-11-09,0.004,Texas
2020-11-09,0.004285714285714286,Utah
2020-11-09,0.0051428571428571435,Vermont
2020-11-09,0.006571428571428572,Virginia
2020-11-09,0.006571428571428572,Washington
